filename,width,height,class,xmin,ymin,xmax,ymax
2691.jpg,640,480,robot,394,83,517,386
test_nagoya_game_b_00081.png,800,600,robot,630,214,672,278
1565609101087741780.jpg,640,480,robot,303,0,396,359
2447.jpg,640,480,robot,322,208,431,473
frame0111.png,640,360,robot,464,115,502,190
test_nagoya_game_d_00286.png,800,600,robot,353,265,395,357
frame0169.png,640,360,robot,181,107,210,162
1565608545386074150.jpg,640,480,robot,0,41,142,360
frame0465.png,640,360,robot,356,85,384,146
1565608386808701996.jpg,640,480,robot,567,0,633,422
3716.jpg,640,480,robot,304,78,455,432
1565608457855911783.jpg,640,480,robot,250,24,413,399
1565608542607825120.jpg,640,480,robot,55,40,218,381
1237.jpg,640,480,robot,184,107,315,333
1565609138608001935.jpg,640,480,robot,331,225,423,425
5608.jpg,640,480,robot,526,74,636,480
test_nagoya_game_d_00193.png,800,600,robot,345,98,370,153
4373.jpg,640,480,robot,164,7,388,416
1565609158376063257.jpg,640,480,robot,180,76,274,271
6043.jpg,640,480,robot,364,90,527,456
1565609301469555935.jpg,640,480,robot,10,75,111,393
1565608355644344622.jpg,640,480,robot,61,55,224,400
1565608472943689194.jpg,640,480,robot,2,0,85,441
1565609138639968688.jpg,640,480,robot,333,226,424,425
1200.jpg,640,480,robot,173,74,310,334
1565609279400056904.jpg,640,480,robot,176,56,276,335
8596.jpg,640,480,robot,297,26,463,400
1565608492743890099.jpg,640,480,robot,414,65,550,392
1565609152712256772.jpg,640,480,robot,442,9,533,219
test_nagoya_game_a_00097.png,800,600,robot,586,142,649,284
sequences_euro_ball_robot_1_b_00273.png,800,600,robot,408,236,492,371
test_nagoya_game_b_00131.png,800,600,robot,329,270,391,398
test_nagoya_game_a_00487.png,800,600,robot,240,0,295,71
8231.jpg,640,480,robot,492,9,633,318
9242.jpg,640,480,robot,318,7,440,271
1565608490976881451.jpg,640,480,robot,405,45,552,433
1565609133255913199.jpg,640,480,robot,438,7,529,209
0604.jpg,640,480,robot,320,20,606,463
test_nagoya_game_d_00053.png,800,600,robot,144,94,169,145
1565608340443762761.jpg,640,480,robot,239,40,372,429
test_nagoya_game_b_00223.png,800,600,robot,157,72,219,198
1565608770643617052.jpg,640,480,robot,88,0,216,410
1565608595375339528.jpg,640,480,robot,253,0,385,421
8422.jpg,640,480,robot,108,45,307,435
frame0262.png,640,360,robot,520,61,559,136
1565609161875741548.jpg,640,480,robot,343,112,436,298
1565609240375723030.jpg,640,480,robot,196,0,529,478
6304.jpg,640,480,robot,442,80,556,376
1565609162039914569.jpg,640,480,robot,344,110,434,300
test_nagoya_game_d_00133.png,800,600,robot,372,296,413,388
test_nagoya_game_a_00116.png,800,600,robot,540,158,603,298
1565608378644039974.jpg,640,480,robot,274,28,408,441
test_nagoya_game_b_00062.png,800,600,robot,491,158,553,292
1565608487475753886.jpg,640,480,robot,193,47,351,417
test_nagoya_game_a_00510.png,800,600,robot,553,0,579,23
frame0524.png,640,360,robot,323,84,346,142
8678.jpg,640,480,robot,147,35,332,400
1565609253995849224.jpg,640,480,robot,195,74,377,480
1565608354576026380.jpg,640,480,robot,109,43,254,414
1565608780910985757.jpg,640,480,robot,507,25,623,395
1565608625877534666.jpg,640,480,robot,493,3,616,378
6978.jpg,640,480,robot,135,96,294,480
test_nagoya_game_d_00168.png,800,600,robot,550,250,591,342
5635.jpg,640,480,robot,370,61,640,432
0409.jpg,640,480,robot,396,29,519,335
9357.jpg,640,480,robot,398,12,571,335
1565609198908490678.jpg,640,480,robot,108,137,214,367
7320.jpg,640,480,robot,373,65,507,399
1565609266216551509.jpg,640,480,robot,235,119,341,306
0869.jpg,640,480,robot,494,3,620,342
frame0709.png,640,360,robot,475,93,522,176
sequences_euro_ball_robot_1_c_00006.png,800,600,robot,389,212,478,367
1565608687644234912.jpg,640,480,robot,443,0,556,376
1565608491949201737.jpg,640,480,robot,394,62,540,399
test_nagoya_game_b_00295.png,800,600,robot,367,0,419,116
5139.jpg,640,480,robot,371,88,603,461
1536.jpg,640,480,robot,478,98,616,394
5252.jpg,640,480,robot,222,28,361,434
test_nagoya_game_a_00291.png,800,600,robot,389,146,417,199
4673.jpg,640,480,robot,132,99,301,457
5354.jpg,640,480,robot,352,37,517,389
frame0263.png,640,360,robot,282,61,341,189
test_nagoya_game_a_00630.png,800,600,robot,577,80,611,131
test_nagoya_game_a_00620.png,800,600,robot,442,110,503,244
1565608622477405100.jpg,640,480,robot,396,0,514,372
test_nagoya_game_d_00377.png,800,600,robot,300,0,322,29
frame0251.png,640,360,robot,322,62,365,189
1565608363008071410.jpg,640,480,robot,11,45,141,415
7637.jpg,640,480,robot,449,35,640,445
frame0179.png,640,360,robot,291,102,317,145
sequences_euro_ball_robot_1_a_00084.png,800,600,robot,567,200,623,268
1565608566675921879.jpg,640,480,robot,598,20,640,365
1565609183407920509.jpg,640,480,robot,242,106,330,296
frame0671.png,640,360,robot,290,90,320,147
test_nagoya_game_d_00170.png,800,600,robot,323,188,348,243
1565609108839888979.jpg,640,480,robot,306,0,398,339
8272.jpg,640,480,robot,491,0,636,345
sequences_euro_ball_robot_1_a_00050.png,800,600,robot,459,140,507,205
5534.jpg,640,480,robot,477,60,638,417
1534.jpg,640,480,robot,446,63,596,363
1565609138539955880.jpg,640,480,robot,327,220,429,414
3556.jpg,640,480,robot,155,101,370,472
frame0272.png,640,360,robot,351,94,375,134
frame0192.png,640,360,robot,496,73,537,151
9414.jpg,640,480,robot,398,6,569,311
1565609264483910394.jpg,640,480,robot,490,182,582,367
frame0699.png,640,360,robot,4,75,38,138
1565609173139721816.jpg,640,480,robot,528,102,615,295
1565609151139960113.jpg,640,480,robot,259,8,342,220
0723.jpg,640,480,robot,244,43,497,443
test_nagoya_game_b_00267.png,800,600,robot,249,0,307,100
1565608469807839612.jpg,640,480,robot,8,18,177,410
0239.jpg,640,480,robot,199,68,334,295
test_nagoya_game_b_00010.png,800,600,robot,302,60,364,212
3150.jpg,640,480,robot,184,45,294,376
test_nagoya_game_a_00167.png,800,600,robot,0,92,31,273
1565609133420012014.jpg,640,480,robot,442,16,532,214
test_nagoya_game_a_00268.png,800,600,robot,419,48,445,105
1565608375943614961.jpg,640,480,robot,14,37,173,425
1565608679144161375.jpg,640,480,robot,137,0,253,370
0227.jpg,640,480,robot,275,107,472,466
8791.jpg,640,480,robot,396,1,533,343
1414.jpg,640,480,robot,221,56,310,283
7076.jpg,640,480,robot,313,48,485,452
1565609280032078059.jpg,640,480,robot,152,72,249,363
1565608377607438147.jpg,640,480,robot,157,50,292,407
1565608375808027557.jpg,640,480,robot,17,44,161,415
1565608752377436834.jpg,640,480,robot,260,0,396,388
1565608692120230231.jpg,640,480,robot,578,24,634,400
1565608348543861197.jpg,640,480,robot,212,41,339,416
1595.jpg,640,480,robot,451,155,622,480
7033.jpg,640,480,robot,109,102,291,442
test_nagoya_game_a_00649.png,800,600,robot,102,76,165,209
test_nagoya_game_d_00436.png,800,600,robot,439,61,479,161
test_nagoya_game_a_00199.png,800,600,robot,205,61,229,119
5762.jpg,640,480,robot,240,86,433,470
0200.jpg,640,480,robot,189,102,329,351
1565609196140008322.jpg,640,480,robot,190,106,276,343
frame0658.png,640,360,robot,290,91,320,148
1565608379343875784.jpg,640,480,robot,290,45,423,414
1565609255541727067.jpg,640,480,robot,151,70,417,480
6567.jpg,640,480,robot,435,68,596,441
1565609256203769485.jpg,640,480,robot,195,55,345,381
1565609168276152798.jpg,640,480,robot,537,77,619,285
test_nagoya_game_a_00157.png,800,600,robot,396,148,447,289
test_nagoya_game_c_00165.png,800,600,robot,1,0,51,69
1565608628277781378.jpg,640,480,robot,568,0,635,406
wolves_test_b_007.png,640,480,robot,182,155,265,289
sequences_euro_ball_robot_1_c_00069.png,800,600,robot,122,48,187,200
1565609274299970708.jpg,640,480,robot,261,91,326,260
5956.jpg,640,480,robot,278,69,437,480
1565609275631907023.jpg,640,480,robot,434,94,497,289
7916.jpg,640,480,robot,574,0,640,390
1430.jpg,640,480,robot,165,63,269,323
1565608616411613240.jpg,640,480,robot,159,30,292,364
9450.jpg,640,480,robot,393,7,566,313
1565608598708372172.jpg,640,480,robot,135,40,277,372
1565609197740289154.jpg,640,480,robot,106,191,209,417
2897.jpg,640,480,robot,121,29,252,399
1565608546208586899.jpg,640,480,robot,6,0,107,414
1565608678310906636.jpg,640,480,robot,110,11,222,383
1565608615611188277.jpg,640,480,robot,121,31,267,371
0546.jpg,640,480,robot,483,86,634,474
sequences_euro_ball_robot_1_a_00081.png,800,600,robot,692,262,800,307
1565608349743794381.jpg,640,480,robot,177,40,301,418
1565609121464232462.jpg,640,480,robot,258,0,367,245
1565608488410640561.jpg,640,480,robot,243,43,402,422
1565609221307880236.jpg,640,480,robot,294,75,504,480
1565608599775960649.jpg,640,480,robot,115,24,253,367
test_nagoya_game_a_00485.png,800,600,robot,556,2,599,100
1565608770977563348.jpg,640,480,robot,93,24,227,356
1565608676110872950.jpg,640,480,robot,23,1,138,378
1565608458564031668.jpg,640,480,robot,249,20,412,404
frame0576.png,640,360,robot,396,103,453,195
test_nagoya_game_a_00235.png,800,600,robot,234,0,281,99
1173.jpg,640,480,robot,156,24,343,270
1565608384557927324.jpg,640,480,robot,494,28,634,387
sequences_euro_ball_robot_1_b_00227.png,800,600,robot,213,108,275,241
1565608602575908231.jpg,640,480,robot,18,25,157,360
8976.jpg,640,480,robot,548,30,640,387
test_nagoya_game_d_00428.png,800,600,robot,179,0,205,50
1565609192177467445.jpg,640,480,robot,425,101,518,337
frame0524.png,640,360,robot,570,68,638,319
0142.jpg,640,480,robot,108,75,242,357
test_nagoya_game_b_00022.png,800,600,robot,696,78,734,140
1230.jpg,640,480,robot,128,67,264,330
1565609208611598570.jpg,640,480,robot,286,89,391,345
1565608599407329040.jpg,640,480,robot,114,35,257,374
1565608464575619192.jpg,640,480,robot,154,36,325,395
1565608693244109701.jpg,640,480,robot,591,2,635,387
frame0645.png,640,360,robot,503,110,553,196
1565609145239732555.jpg,640,480,robot,36,258,134,476
1565608770677330454.jpg,640,480,robot,90,0,220,402
1565609292247908713.jpg,640,480,robot,228,0,334,254
6439.jpg,640,480,robot,578,63,639,401
8129.jpg,640,480,robot,350,1,494,351
1565608360411524133.jpg,640,480,robot,11,48,141,413
1565608465476058573.jpg,640,480,robot,123,34,284,398
8500.jpg,640,480,robot,252,22,413,389
1565608463395429038.jpg,640,480,robot,194,19,356,397
frame0784.png,640,360,robot,379,72,426,179
1177.jpg,640,480,robot,166,9,332,296
wolves_test_b_051.png,640,480,robot,502,17,604,147
1565608681810954613.jpg,640,480,robot,250,0,346,402
frame0709.png,640,360,robot,283,84,308,131
1565609297447981134.jpg,640,480,robot,170,41,261,350
test_nagoya_game_b_00343.png,800,600,robot,367,116,423,238
6552.jpg,640,480,robot,507,83,638,451
1565609151175975249.jpg,640,480,robot,260,9,345,220
8883.jpg,640,480,robot,446,7,604,355
1565609136087783574.jpg,640,480,robot,373,30,455,238
6668.jpg,640,480,robot,392,86,563,471
1168.jpg,640,480,robot,141,1,343,323
1565608467343861033.jpg,640,480,robot,91,33,259,401
frame0700.png,640,360,robot,488,94,538,179
2221.jpg,640,480,robot,395,39,521,309
test_nagoya_game_b_00038.png,800,600,robot,340,80,404,232
frame0604.png,640,360,robot,0,78,25,139
1565609105964030739.jpg,640,480,robot,305,0,393,364
1565608358275787577.jpg,640,480,robot,16,38,167,419
4194.jpg,640,480,robot,491,49,640,377
1565608494207810364.jpg,640,480,robot,475,60,627,396
0418.jpg,640,480,robot,441,84,572,336
0743.jpg,640,480,robot,265,73,500,427
1565609223455731364.jpg,640,480,robot,306,9,518,201
1543.jpg,640,480,robot,497,128,626,442
1065.jpg,640,480,robot,149,43,509,441
4753.jpg,640,480,robot,320,72,535,426
test_nagoya_game_b_00068.png,800,600,robot,650,182,690,246
1565609267283529418.jpg,640,480,robot,227,89,333,276
1565608378075946633.jpg,640,480,robot,215,39,342,424
1565608622944169277.jpg,640,480,robot,400,26,511,395
3137.jpg,640,480,robot,234,40,363,379
test_nagoya_game_b_00054.png,800,600,robot,320,124,384,266
frame0503.png,640,360,robot,16,32,79,165
sequences_euro_ball_robot_1_b_00229.png,800,600,robot,209,112,272,248
test_nagoya_game_a_00415.png,800,600,robot,679,112,711,161
frame0236.png,640,360,robot,524,74,551,133
1565609252580049811.jpg,640,480,robot,179,0,390,451
1489.jpg,640,480,robot,57,115,258,467
1565609237372680805.jpg,640,480,robot,178,80,542,480
test_nagoya_game_b_00174.png,800,600,robot,352,246,390,304
1565609134879613611.jpg,640,480,robot,487,35,579,243
1565608383345229619.jpg,640,480,robot,520,24,639,444
1565608604439949666.jpg,640,480,robot,1,0,83,421
2496.jpg,640,480,robot,321,208,429,467
frame0462.png,640,360,robot,354,92,383,155
2361.jpg,640,480,robot,503,45,622,303
test_nagoya_game_a_00490.png,800,600,robot,647,0,673,11
0494.jpg,640,480,robot,317,93,522,462
1565609169808010112.jpg,640,480,robot,532,90,619,269
1340.jpg,640,480,robot,140,102,215,248
3553.jpg,640,480,robot,135,113,351,470
1565609208807832712.jpg,640,480,robot,285,97,396,352
1565608604507898955.jpg,640,480,robot,1,0,80,415
wolves_test_b_005.png,640,480,robot,204,0,392,141
1565608473275789734.jpg,640,480,robot,4,11,75,453
6813.jpg,640,480,robot,374,43,520,449
6300.jpg,640,480,robot,442,78,557,376
1361.jpg,640,480,robot,296,142,367,294
1565609267948047480.jpg,640,480,robot,241,85,333,262
5490.jpg,640,480,robot,373,75,530,410
sequences_euro_ball_robot_1_a_00055.png,800,600,robot,583,161,647,284
0350.jpg,640,480,robot,261,79,435,413
1565608343443272258.jpg,640,480,robot,239,40,372,429
1565608687944165769.jpg,640,480,robot,463,18,574,387
1565609225827918605.jpg,640,480,robot,120,0,323,336
7860.jpg,640,480,robot,522,17,636,333
0540.jpg,640,480,robot,439,62,606,442
1565609157775789993.jpg,640,480,robot,96,87,192,287
2042.jpg,640,480,robot,177,57,333,257
test_nagoya_game_a_00515.png,800,600,robot,406,0,457,108
test_nagoya_game_b_00341.png,800,600,robot,357,104,413,228
2505.jpg,640,480,robot,321,209,428,467
frame0528.png,640,360,robot,317,98,340,156
1565609184875889152.jpg,640,480,robot,244,40,328,234
test_nagoya_game_b_00343.png,800,600,robot,473,132,521,230
4585.jpg,640,480,robot,171,113,324,445
test_nagoya_game_a_00077.png,800,600,robot,278,76,367,267
1565608604943268133.jpg,640,480,robot,1,1,70,399
test_nagoya_game_b_00160.png,800,600,robot,209,252,271,380
test_nagoya_game_a_00656.png,800,600,robot,168,50,237,177
1565609177407957247.jpg,640,480,robot,256,127,323,298
1565608378143859926.jpg,640,480,robot,221,44,343,429
frame0259.png,640,360,robot,546,68,581,121
6399.jpg,640,480,robot,444,37,549,340
1565608775144013926.jpg,640,480,robot,336,24,464,391
4394.jpg,640,480,robot,141,36,366,441
6666.jpg,640,480,robot,387,84,560,473
0961.jpg,640,480,robot,155,79,505,471
1565608344743662519.jpg,640,480,robot,239,40,373,430
frame0527.png,640,360,robot,317,96,340,154
frame0216.png,640,360,robot,246,100,271,143
0211.jpg,640,480,robot,213,85,356,327
1565608770011207032.jpg,640,480,robot,65,0,199,403
7568.jpg,640,480,robot,84,65,395,479
4579.jpg,640,480,robot,170,53,342,386
8439.jpg,640,480,robot,241,65,405,424
1565608354008244807.jpg,640,480,robot,123,48,264,410
0390.jpg,640,480,robot,247,100,409,456
1565609284067714654.jpg,640,480,robot,185,71,278,366
frame0618.png,640,360,robot,515,112,567,198
1565609277332140744.jpg,640,480,robot,386,84,488,277
6073.jpg,640,480,robot,317,114,444,428
test_nagoya_game_b_00108.png,800,600,robot,582,284,620,342
test_nagoya_game_d_00284.png,800,600,robot,367,257,409,349
sequences_euro_ball_robot_1_b_00295.png,800,600,robot,342,236,417,371
1565609114503372535.jpg,640,480,robot,308,0,397,372
6146.jpg,640,480,robot,454,72,552,381
1565609259371809173.jpg,640,480,robot,166,63,240,283
1565608614244134945.jpg,640,480,robot,42,37,192,372
frame0284.png,640,360,robot,589,78,630,162
1565609176940247011.jpg,640,480,robot,280,115,352,302
1565609122339923572.jpg,640,480,robot,196,0,288,218
1611.jpg,640,480,robot,213,122,344,378
1565608351408431801.jpg,640,480,robot,141,50,278,408
8195.jpg,640,480,robot,460,15,609,348
1565609102680368848.jpg,640,480,robot,302,0,395,354
1565608621044224271.jpg,640,480,robot,346,0,472,376
1565609298047442464.jpg,640,480,robot,166,21,252,333
1565609110048242519.jpg,640,480,robot,302,0,404,368
0264.jpg,640,480,robot,198,111,398,461
test_nagoya_game_a_00161.png,800,600,robot,14,92,95,273
test_nagoya_game_b_00129.png,800,600,robot,339,270,401,398
5725.jpg,640,480,robot,253,89,451,467
test_nagoya_game_d_00091.png,800,600,robot,146,294,189,386
1565608624910741539.jpg,640,480,robot,492,19,616,398
1565608770711287257.jpg,640,480,robot,89,0,219,397
6155.jpg,640,480,robot,455,100,553,394
1565609158675421602.jpg,640,480,robot,212,83,308,275
4253.jpg,640,480,robot,548,57,640,405
3865.jpg,640,480,robot,347,89,499,459
1565608683110794965.jpg,640,480,robot,311,11,407,376
1565609267484053480.jpg,640,480,robot,193,80,320,279
test_nagoya_game_a_00326.png,800,600,robot,443,266,471,315
test_nagoya_game_a_00447.png,800,600,robot,316,0,371,115
frame0188.png,640,360,robot,182,99,211,154
test_nagoya_game_a_00136.png,800,600,robot,488,156,547,295
1565609296148020552.jpg,640,480,robot,155,82,245,350
0144.jpg,640,480,robot,90,63,239,335
0797.jpg,640,480,robot,219,26,408,401
4393.jpg,640,480,robot,141,36,366,441
1565608622147651915.jpg,640,480,robot,389,8,504,402
2276.jpg,640,480,robot,449,16,573,287
1565609174440249003.jpg,640,480,robot,535,96,606,286
sequences_euro_ball_robot_1_b_00224.png,800,600,robot,213,88,278,220
1565608602708168690.jpg,640,480,robot,9,41,145,375
test_nagoya_game_d_00179.png,800,600,robot,703,136,726,183
1565608604475796183.jpg,640,480,robot,2,0,84,418
test_nagoya_game_a_00550.png,800,600,robot,0,54,51,193
8388.jpg,640,480,robot,62,17,308,460
2571.jpg,640,480,robot,292,191,406,480
7428.jpg,640,480,robot,349,20,547,376
test_nagoya_game_a_00538.png,800,600,robot,18,14,83,157
8143.jpg,640,480,robot,283,0,417,355
1565608761410669720.jpg,640,480,robot,3,2,103,388
9229.jpg,640,480,robot,390,0,532,257
6725.jpg,640,480,robot,362,75,517,431
5277.jpg,640,480,robot,206,73,354,409
7088.jpg,640,480,robot,313,37,468,401
test_nagoya_game_a_00529.png,800,600,robot,36,0,101,127
0347.jpg,640,480,robot,270,69,461,425
1565608781744590411.jpg,640,480,robot,540,2,631,410
1565609239747867778.jpg,640,480,robot,213,27,609,455
2666.jpg,640,480,robot,356,126,470,421
1565608623377955033.jpg,640,480,robot,422,1,536,394
4451.jpg,640,480,robot,195,70,389,431
1565609270015825892.jpg,640,480,robot,402,30,467,210
0936.jpg,640,480,robot,268,67,569,477
7736.jpg,640,480,robot,438,68,614,414
1565609131503816966.jpg,640,480,robot,211,15,302,202
1565609288916010801.jpg,640,480,robot,183,95,274,391
1565609167108152041.jpg,640,480,robot,510,105,600,297
1565609249747821314.jpg,640,480,robot,292,14,523,386
1565608376644668953.jpg,640,480,robot,61,50,229,407
0742.jpg,640,480,robot,261,73,512,480
frame0241.png,640,360,robot,372,65,421,188
1565609139541159998.jpg,640,480,robot,388,199,475,400
wolves_test_a_101.png,640,480,robot,134,107,171,198
frame0097.png,640,360,robot,142,134,170,189
1565609269716418131.jpg,640,480,robot,371,22,428,213
test_nagoya_game_a_00220.png,800,600,robot,186,0,245,119
1565608668377441453.jpg,640,480,robot,7,5,107,355
1450.jpg,640,480,robot,508,129,604,357
frame0497.png,640,360,robot,333,86,360,144
1565608558607903984.jpg,640,480,robot,142,25,287,367
1416.jpg,640,480,robot,213,42,311,277
test_nagoya_game_a_00354.png,800,600,robot,124,256,189,389
8213.jpg,640,480,robot,485,38,630,360
5366.jpg,640,480,robot,345,69,515,403
1565609301367977749.jpg,640,480,robot,21,79,137,389
8951.jpg,640,480,robot,551,47,639,415
1565609246747983701.jpg,640,480,robot,297,0,504,344
1565609252080687205.jpg,640,480,robot,182,7,380,474
9393.jpg,640,480,robot,398,8,568,310
